psnr,ssim,dist
0.044215,0.687951,0.334476
0.033766,0.450093,0.510735
0.079591,0.910544,0.052916
0.075771,0.900226,0.062359
0.066277,0.869386,0.080288
0.039993,0.706108,0.298261
0.031981,0.570937,0.499903
0.065985,0.827831,0.048642
0.048214,0.727559,0.082430
0.041350,0.657459,0.132369
0.034698,0.562774,0.194738
0.027979,0.427978,0.273973
0.108690,0.918075,0.015652
0.051177,0.740252,0.088704
0.039083,0.624210,0.160185
0.031284,0.495971,0.231456
0.028050,0.418992,0.285545
0.429725,0.979033,0.009436
0.332242,0.899383,0.062118
0.293101,0.819408,0.118605
0.250287,0.674399,0.214037
0.226932,0.573636,0.269500
0.142339,0.960681,0.007148
0.067998,0.852983,0.051348
0.050540,0.765640,0.099845
0.039557,0.654091,0.159728
0.030322,0.485492,0.298389
0.055475,0.819192,0.155153
0.045737,0.709327,0.228279
0.040339,0.634110,0.290801
0.032907,0.484562,0.402574
0.028960,0.381634,0.494054
0.013874,0.989036,0.015732
0.017459,0.962731,0.043283
0.016999,0.883221,0.115077
0.009831,0.730001,0.245570
0.033247,0.489063,0.446200
0.101154,0.997154,0.009764
0.016794,0.988002,0.023683
0.022330,0.948869,0.061627
0.017691,0.760745,0.153758
0.013206,0.185986,0.468257
0.021373,0.965591,0.051347
0.039616,0.990117,0.018568
1.000000,1.000000,0.000003
0.019919,0.949725,0.030550
0.020581,0.839466,0.088436
0.081893,0.984172,0.016572
0.043726,0.951842,0.043736
0.037098,0.905246,0.087388
0.026056,0.708834,0.306755
0.033467,0.493888,0.524298
0.254529,0.978646,0.031214
0.208497,0.950507,0.055403
0.182216,0.923892,0.061154
0.169476,0.911170,0.071770
0.155319,0.885773,0.114199
0.084570,0.837027,0.064102
0.077223,0.814289,0.082533
0.082434,0.832326,0.091622
0.074969,0.800464,0.100023
0.053522,0.583464,0.340267
0.075224,0.954447,0.021321
0.056239,0.937631,0.028045
0.041212,0.911926,0.039372
0.039038,0.869503,0.060765
0.030589,0.793119,0.110288
0.291333,0.987983,0.021722
0.246898,0.975647,0.124761
0.228312,0.963364,0.151715
0.207947,0.952699,0.205057
0.198244,0.944011,0.174675
0.046833,0.857029,0.139781
0.031075,0.688497,0.234277
0.026047,0.565696,0.301866
0.021720,0.370572,0.439257
0.020643,0.242963,0.562550
0.031596,0.794450,0.159511
0.026577,0.893725,0.099366
0.022054,0.965425,0.046932
0.022054,0.966352,0.055993
0.027536,0.863151,0.177502
1.000000,1.000000,0.000003
0.125285,0.974400,0.027127
0.074402,0.790634,0.141332
0.060810,0.587471,0.346132
0.052488,0.432132,0.587515
0.090169,0.905805,0.060087
0.069643,0.719052,0.180247
0.058433,0.526727,0.370200
0.054808,0.456817,0.487347
0.052565,0.422587,0.556019
1.000000,1.000000,0.000003
0.094705,0.922221,0.056058
0.084660,0.864873,0.176467
0.074975,0.783420,0.249348
0.061002,0.604127,0.432598
0.123542,0.956306,0.109020
0.029116,0.551631,0.341665
0.022454,0.447912,0.469376
0.024202,0.400368,0.552357
0.024978,0.314779,0.663677
0.153139,0.952595,0.050070
0.147194,0.930458,0.152182
0.144326,0.927916,0.250213
0.147071,0.932799,0.215060
0.140599,0.930530,0.252582
0.058199,0.685620,0.110096
0.054543,0.660545,0.115632
0.049721,0.611563,0.145689
0.043914,0.568228,0.190685
0.033275,0.423608,0.271407
0.043828,0.815357,0.231173
0.043230,0.771201,0.361698
0.048953,0.749883,0.452809
0.048622,0.729206,0.538357
0.022846,0.656520,0.549461
1.000000,1.000000,0.000003
0.037543,0.658267,0.240498
0.027877,0.543259,0.328393
0.022600,0.433290,0.406569
0.026280,0.344543,0.482013
0.107309,0.943645,0.049985
0.077707,0.867101,0.129827
0.070966,0.819108,0.150598
0.059780,0.659642,0.313882
0.051106,0.502021,0.546121
0.076568,0.869178,0.060610
0.074162,0.852890,0.067151
0.067881,0.812921,0.103429
0.047321,0.608150,0.340885
0.034398,0.524859,0.495637
0.067294,0.733454,0.108185
0.049760,0.620523,0.139244
0.042806,0.550414,0.156948
0.036039,0.457446,0.200311
0.029658,0.332955,0.263609
0.109619,0.860018,0.063713
0.052562,0.638201,0.139613
0.040767,0.516870,0.181039
0.032818,0.392432,0.237344
0.029483,0.320895,0.269100
0.425327,0.974019,0.043672
0.334775,0.884648,0.103857
0.294260,0.787032,0.145335
0.253838,0.635326,0.210531
0.229559,0.518857,0.255113
0.121911,0.922087,0.034916
0.060544,0.760748,0.105224
0.049259,0.657402,0.159990
0.040210,0.543480,0.240921
0.033108,0.391229,0.334298
0.058161,0.733819,0.193893
0.047644,0.595573,0.273107
0.042058,0.508973,0.332100
0.032312,0.359070,0.398045
0.027992,0.260528,0.485413
0.020501,0.967218,0.014094
0.021861,0.928253,0.041975
0.016584,0.830460,0.127503
0.013125,0.601970,0.326445
0.023972,0.407716,0.477551
0.111498,0.996776,0.005962
0.027060,0.988763,0.017495
0.027944,0.951933,0.047372
0.023109,0.776374,0.125352
0.015571,0.332019,0.333038
0.026798,0.962653,0.064367
0.038056,0.988785,0.029605
1.000000,1.000000,0.000003
0.040449,0.863857,0.025743
0.024779,0.786021,0.069815
0.070762,0.965033,0.022158
0.038980,0.922881,0.047574
0.039034,0.778318,0.132356
0.035168,0.608876,0.334984
0.028736,0.481764,0.451577
0.265942,0.981141,0.012835
0.228962,0.966392,0.042378
0.217045,0.958527,0.031644
0.192481,0.933569,0.100954
0.177497,0.920554,0.081188
0.089271,0.768812,0.097253
0.077083,0.676829,0.077058
0.082450,0.707282,0.093183
0.081022,0.716736,0.116783
0.064809,0.537680,0.297637
0.072143,0.863954,0.043338
0.051546,0.848194,0.059291
0.043816,0.834999,0.067543
0.039113,0.810408,0.089073
0.031355,0.765668,0.114558
0.286724,0.986558,0.145888
0.248071,0.976757,0.210099
0.224443,0.964751,0.168083
0.204228,0.958022,0.171201
0.191554,0.943598,0.232332
0.063620,0.875286,0.184453
0.051149,0.743138,0.308164
0.046581,0.647854,0.383954
0.040657,0.483427,0.521018
0.033951,0.333662,0.605591
0.037714,0.749665,0.166854
0.029001,0.829841,0.111546
0.021212,0.951978,0.051851
0.021212,0.969512,0.062591
0.031667,0.893270,0.167524
1.000000,1.000000,0.000002
0.204622,0.990630,0.020593
0.124973,0.917940,0.141667
0.087586,0.777404,0.348351
0.030854,0.562953,0.567228
0.156568,0.968355,0.057273
0.115622,0.885676,0.178968
0.079548,0.716757,0.386340
0.053938,0.608791,0.481519
0.035678,0.541224,0.537739
1.000000,1.000000,0.000002
0.170402,0.975536,0.042323
0.125925,0.916526,0.134212
0.112423,0.871285,0.229805
0.082553,0.729995,0.365756
0.157798,0.972982,0.061937
0.056111,0.812160,0.250133
0.042640,0.672045,0.434061
0.039493,0.617489,0.505990
0.033886,0.550038,0.597796
0.235235,0.989490,0.030401
0.205982,0.971896,0.117758
0.193494,0.961916,0.181441
0.188571,0.962058,0.195432
0.181399,0.963822,0.239352
0.054348,0.792865,0.067560
0.046194,0.771635,0.085715
0.042697,0.719413,0.101756
0.040228,0.576067,0.163835
0.029495,0.454705,0.240205
0.096699,0.938161,0.204104
0.080922,0.911898,0.293165
0.079229,0.899028,0.344827
0.080260,0.886882,0.372299
0.025279,0.824468,0.368946
1.000000,1.000000,0.000002
0.077483,0.893681,0.145681
0.057913,0.807697,0.233156
0.046326,0.644062,0.366408
0.035909,0.545053,0.430381
0.206816,0.974388,0.014702
0.138878,0.928793,0.066629
0.116216,0.894598,0.106964
0.076455,0.760687,0.285674
0.055857,0.605038,0.495128
0.112735,0.901713,0.073987
0.107402,0.890406,0.086902
0.093808,0.853922,0.116566
0.055655,0.673604,0.396484
0.043399,0.571157,0.589379
0.066101,0.698271,0.110396
0.048385,0.554804,0.179459
0.041269,0.465691,0.240209
0.034727,0.356180,0.298184
0.028251,0.226065,0.396408
0.108514,0.850582,0.056666
0.051184,0.577136,0.177055
0.039033,0.428475,0.251238
0.031358,0.288984,0.342769
0.028015,0.217555,0.389269
0.435275,0.973275,0.027853
0.336781,0.867831,0.119259
0.296083,0.755420,0.179543
0.255237,0.574832,0.294776
0.229199,0.441274,0.358590
0.153285,0.929628,0.018567
0.072044,0.766023,0.086224
0.055324,0.653189,0.142554
0.042485,0.523699,0.226665
0.032353,0.350268,0.310422
0.069478,0.777118,0.196899
0.050814,0.655505,0.301193
0.036978,0.570549,0.398261
0.037392,0.397941,0.499481
0.028784,0.275016,0.623716
0.016519,0.989460,0.011471
0.018432,0.964343,0.031478
0.023370,0.889432,0.077957
0.010347,0.747280,0.168363
0.029647,0.530670,0.297816
0.102259,0.996793,0.004093
0.017046,0.986828,0.015300
0.023096,0.943985,0.044558
0.020478,0.731023,0.139741
0.012567,0.124679,0.526133
0.021759,0.975664,0.031376
0.044017,0.993201,0.011064
1.000000,1.000000,0.000002
0.021404,0.911747,0.049065
0.019651,0.773006,0.123893
0.120874,0.984281,0.016176
0.026086,0.954131,0.041046
0.033990,0.919634,0.111042
0.061125,0.780942,0.358748
0.046639,0.603899,0.568265
0.268472,0.980209,0.031888
0.225108,0.960259,0.059090
0.205164,0.945667,0.087316
0.189482,0.932331,0.082504
0.175670,0.915940,0.115817
0.126398,0.880581,0.064061
0.114801,0.842227,0.080257
0.118524,0.848856,0.086893
0.113103,0.839926,0.086080
0.083472,0.660109,0.282500
0.075410,0.904435,0.041269
0.052452,0.874111,0.063357
0.050532,0.857638,0.094338
0.042817,0.807022,0.128399
0.032285,0.718595,0.184330
0.282968,0.990072,0.050621
0.247515,0.977794,0.089428
0.225997,0.969191,0.127244
0.207370,0.953428,0.188858
0.195962,0.941213,0.239705
0.076366,0.861396,0.132481
0.049607,0.692655,0.214592
0.039358,0.563802,0.272134
0.028648,0.344736,0.379772
0.023586,0.188881,0.483273
0.036284,0.743335,0.162474
0.031560,0.860587,0.101388
0.023670,0.957677,0.051316
0.023670,0.966917,0.069207
0.033132,0.877245,0.186415
1.000000,1.000000,0.000002
0.176906,0.993218,0.022393
0.124404,0.942662,0.131298
0.085042,0.840249,0.305999
0.039844,0.601721,0.542223
0.147188,0.976629,0.054650
0.116923,0.921041,0.164230
0.077624,0.797512,0.344483
0.055346,0.690012,0.447696
0.042895,0.599884,0.520642
1.000000,1.000000,0.000002
0.167449,0.985716,0.033895
0.129801,0.945312,0.141298
0.109858,0.903272,0.201454
0.076313,0.815320,0.316596
0.149337,0.977643,0.069344
0.046879,0.865128,0.277384
0.033842,0.702342,0.418283
0.031542,0.618927,0.466150
0.027776,0.499451,0.530955
0.209385,0.984765,0.052709
0.179466,0.967324,0.131621
0.163391,0.959528,0.177605
0.158179,0.958468,0.196682
0.154477,0.957287,0.242001
0.065108,0.795408,0.133053
0.059439,0.771447,0.162026
0.051832,0.704727,0.195807
0.042095,0.605083,0.325456
0.037500,0.568728,0.446253
0.072146,0.940889,0.214404
0.062493,0.914201,0.303953
0.061640,0.900387,0.342398
0.059828,0.887280,0.361132
0.023244,0.823833,0.396215
1.000000,1.000000,0.000002
0.063840,0.919241,0.149924
0.050609,0.830837,0.259498
0.037263,0.608831,0.407799
0.033789,0.477177,0.483034
0.194757,0.984375,0.013669
0.122008,0.953231,0.064322
0.099675,0.928685,0.116993
0.060740,0.820049,0.291770
0.040850,0.639927,0.467591
0.106786,0.937011,0.061716
0.101424,0.927438,0.077966
0.088119,0.906025,0.120601
0.051650,0.778432,0.337257
0.040375,0.669598,0.484680
0.069519,0.806533,0.100193
0.052021,0.703051,0.166392
0.044973,0.631643,0.206038
0.038224,0.535716,0.272146
0.031738,0.399835,0.349607
0.112105,0.908262,0.040180
0.054639,0.717687,0.153284
0.042629,0.596302,0.234175
0.034910,0.465230,0.333642
0.031615,0.387914,0.365020
0.430386,0.978274,0.030738
0.339587,0.899974,0.131823
0.298926,0.816306,0.209219
0.257775,0.676578,0.279078
0.234823,0.568936,0.327310
0.124339,0.935043,0.039845
0.063897,0.797993,0.138753
0.052012,0.708337,0.210458
0.043266,0.605093,0.287534
0.035647,0.463062,0.374050
0.045582,0.828350,0.171466
0.037415,0.737196,0.264259
0.033890,0.674626,0.344029
0.028595,0.545328,0.446318
0.025511,0.435432,0.556893
0.030070,0.990406,0.016930
0.029761,0.965698,0.042548
0.025635,0.881190,0.098771
0.017746,0.686784,0.226341
0.033153,0.452390,0.417335
0.114240,0.997331,0.006296
0.029829,0.988745,0.019519
0.031957,0.952790,0.052865
0.025688,0.787188,0.141213
0.020807,0.370065,0.324775
0.032255,0.946971,0.070940
0.041406,0.982425,0.026459
1.000000,1.000000,0.000002
0.038210,0.907791,0.056342
0.029905,0.820384,0.099673
0.056468,0.923707,0.061024
0.032654,0.900661,0.123807
0.031507,0.868363,0.183049
0.032906,0.748598,0.420330
0.028642,0.568088,0.638987
0.245134,0.974278,0.056733
0.212454,0.955273,0.069909
0.186464,0.938084,0.094303
0.173113,0.926253,0.109197
0.160034,0.899922,0.161096
0.102161,0.916973,0.080943
0.099745,0.902695,0.141215
0.103848,0.900343,0.119409
0.090871,0.876311,0.110991
0.064725,0.724257,0.353888
0.077783,0.937986,0.036108
0.054670,0.914654,0.053759
0.048658,0.887898,0.066602
0.042363,0.846313,0.113348
0.035924,0.774255,0.181401
0.288835,0.986806,0.069309
0.246579,0.973648,0.084274
0.227137,0.964566,0.119923
0.208467,0.948963,0.160439
0.192269,0.942509,0.185625
0.069825,0.910301,0.125696
0.048096,0.804282,0.225812
0.040226,0.717125,0.296417
0.032242,0.541877,0.392950
0.028935,0.378542,0.489119
0.038175,0.764626,0.155382
0.034299,0.861472,0.101629
0.029375,0.955902,0.049329
0.029375,0.965740,0.064230
0.034568,0.874244,0.176891
1.000000,1.000000,0.000002
0.160176,0.983716,0.019049
0.102489,0.871569,0.137110
0.084662,0.735272,0.369629
0.071142,0.604290,0.632776
0.123647,0.942911,0.052044
0.096031,0.827021,0.167231
0.081312,0.687398,0.402492
0.075574,0.623298,0.514500
0.071847,0.593710,0.610373
1.000000,1.000000,0.000002
0.136710,0.960224,0.039172
0.108941,0.895211,0.159421
0.096748,0.813320,0.241842
0.089164,0.757894,0.394140
0.105480,0.869090,0.138295
0.034019,0.620393,0.390621
0.032313,0.498113,0.569554
0.032097,0.457635,0.631300
0.033605,0.405946,0.750516
0.206939,0.984077,0.030301
0.189561,0.958529,0.097451
0.182609,0.955341,0.138096
0.180803,0.956925,0.165934
0.176173,0.953572,0.191866
0.075732,0.729782,0.075965
0.070635,0.695496,0.089278
0.065779,0.678275,0.130543
0.054519,0.564997,0.178261
0.045492,0.467170,0.317476
0.044734,0.810197,0.255235
0.039753,0.770938,0.397979
0.042023,0.751790,0.488252
0.040345,0.733454,0.553531
0.013407,0.665377,0.504321
1.000000,1.000000,0.000002
0.047881,0.732458,0.246655
0.034640,0.616748,0.345210
0.032864,0.499466,0.484045
0.032469,0.440510,0.554316
0.150533,0.944596,0.043026
0.102885,0.873353,0.164061
0.092056,0.842792,0.211986
0.076126,0.738438,0.347992
0.054006,0.597269,0.526008
0.091187,0.849588,0.072775
0.088812,0.835991,0.078432
0.082086,0.797971,0.143474
0.054504,0.651928,0.371478
0.043630,0.604392,0.428530
0.072620,0.693096,0.115541
0.054988,0.558025,0.174014
0.047812,0.475390,0.208053
0.041185,0.375261,0.257618
0.034677,0.256056,0.333217
0.116413,0.849029,0.054737
0.058314,0.576765,0.152031
0.046206,0.437297,0.216627
0.038095,0.309225,0.288472
0.034834,0.243613,0.338665
0.437000,0.975914,0.077828
0.343160,0.877588,0.169913
0.304468,0.769879,0.206341
0.264251,0.613377,0.283666
0.239158,0.482826,0.331683
0.103466,0.820537,0.082190
0.054721,0.586382,0.177444
0.046546,0.481515,0.228788
0.040061,0.387560,0.287654
0.034931,0.284572,0.373591
0.040203,0.750540,0.220637
0.029448,0.646306,0.300176
0.031968,0.573535,0.345179
0.023486,0.431730,0.428645
0.022902,0.310254,0.481919
0.031792,0.938040,0.015410
0.028787,0.906719,0.041560
0.026087,0.840496,0.123159
0.018836,0.715930,0.269345
0.031401,0.577305,0.418360
0.127690,0.998072,0.007008
0.043457,0.991695,0.023630
0.041006,0.966244,0.057621
0.033144,0.850238,0.134051
0.028315,0.568447,0.285722
0.037280,0.956613,0.099295
0.038181,0.984845,0.038122
1.000000,1.000000,0.000002
0.060215,0.905855,0.035862
0.045785,0.868121,0.076762
0.042048,0.938606,0.023159
0.026555,0.889382,0.059664
0.024109,0.834902,0.120918
0.025003,0.687811,0.305573
0.021282,0.555316,0.502215
0.307377,0.992030,0.010065
0.241079,0.970855,0.060527
0.216787,0.953059,0.086556
0.205976,0.945126,0.100787
0.188024,0.933461,0.134490
0.124224,0.864890,0.051867
0.105068,0.796686,0.068961
0.107806,0.806080,0.099100
0.106157,0.803698,0.095865
0.083978,0.657284,0.278548
0.083176,0.896648,0.062742
0.062144,0.873324,0.070294
0.056094,0.849129,0.110773
0.047806,0.830052,0.136952
0.042195,0.780073,0.193307
0.284814,0.988708,0.074640
0.248970,0.977093,0.127693
0.224715,0.967416,0.126307
0.207897,0.950361,0.222691
0.194670,0.935552,0.213234
0.079891,0.843134,0.156854
0.062592,0.710404,0.236452
0.056053,0.622108,0.287590
0.048747,0.478558,0.394309
0.041683,0.343376,0.505587
0.042827,0.823282,0.164688
0.039753,0.876282,0.100003
0.036363,0.959436,0.046222
0.036363,0.971644,0.045064
0.039724,0.903132,0.126530
1.000000,1.000000,0.000002
0.163150,0.987489,0.021913
0.106909,0.896761,0.141616
0.081503,0.740840,0.362258
0.057348,0.555437,0.616740
0.129498,0.957596,0.057372
0.099220,0.856439,0.182888
0.076050,0.676560,0.398572
0.066156,0.585874,0.518494
0.059026,0.538878,0.592026
1.000000,1.000000,0.000002
0.142427,0.973752,0.039477
0.114785,0.908711,0.159520
0.092767,0.815878,0.282682
0.081644,0.733661,0.387495
0.196752,0.986635,0.067381
0.053348,0.939258,0.262552
0.042970,0.798365,0.436177
0.038772,0.734113,0.475249
0.032287,0.666990,0.512573
0.204284,0.985706,0.062798
0.183879,0.958302,0.195554
0.175441,0.950851,0.289241
0.171442,0.948756,0.307351
0.169378,0.949072,0.306372
0.080709,0.821702,0.079295
0.074241,0.793662,0.091133
0.058048,0.762188,0.168972
0.039200,0.641011,0.219066
0.033888,0.565212,0.279240
0.077035,0.981697,0.161437
0.064297,0.970316,0.247495
0.063314,0.963646,0.286662
0.059768,0.956965,0.304616
0.022098,0.920291,0.320518
1.000000,1.000000,0.000002
0.071003,0.964502,0.142647
0.053250,0.902805,0.243819
0.041451,0.688927,0.431482
0.036029,0.563630,0.506638
0.172344,0.956817,0.037991
0.109157,0.902061,0.106676
0.091388,0.863556,0.164102
0.066706,0.732877,0.334393
0.049012,0.593195,0.522377
0.100408,0.902928,0.084091
0.095952,0.891983,0.106511
0.084737,0.859045,0.129197
0.049750,0.700405,0.348325
0.035538,0.607232,0.538573
0.066512,0.706684,0.101033
0.048881,0.575325,0.163484
0.041830,0.495361,0.202284
0.035109,0.398023,0.266625
0.028597,0.277711,0.365262
0.108906,0.852164,0.037551
0.051627,0.594710,0.154678
0.039600,0.460789,0.226327
0.031744,0.336323,0.318862
0.028510,0.271029,0.364168
0.423775,0.976283,0.038356
0.329572,0.882069,0.108971
0.289516,0.787514,0.163473
0.247920,0.620252,0.260233
0.224566,0.501095,0.338626
0.087207,0.784279,0.067184
0.042594,0.516991,0.173258
0.035949,0.404735,0.243596
0.029205,0.308472,0.280040
0.024975,0.206791,0.364701
0.049817,0.792987,0.213209
0.041412,0.687921,0.325806
0.029494,0.624190,0.367168
0.025711,0.480795,0.476534
0.022781,0.355365,0.556996
0.046930,0.993021,0.013592
0.023128,0.974921,0.038447
0.017150,0.904532,0.117683
0.015199,0.699604,0.331096
0.018976,0.579226,0.498895
0.128628,0.997913,0.005684
0.045854,0.992679,0.014271
0.023767,0.971536,0.040319
0.016018,0.881295,0.121260
0.016462,0.635315,0.298823
0.023715,0.935482,0.151864
0.029979,0.983782,0.052126
1.000000,1.000000,0.000002
0.075093,0.970531,0.034532
0.037821,0.923710,0.085914
0.059691,0.986687,0.033336
0.022963,0.955421,0.082717
0.024969,0.898936,0.142030
0.018956,0.759557,0.405621
0.025996,0.590070,0.578277
0.258320,0.976620,0.037452
0.225061,0.962030,0.094481
0.205244,0.949542,0.084114
0.184144,0.924219,0.112216
0.179507,0.924136,0.102587
0.110214,0.842764,0.094633
0.103754,0.825695,0.128253
0.108390,0.840283,0.151401
0.099247,0.806192,0.153836
0.075353,0.630997,0.420740
0.076521,0.931068,0.046810
0.051894,0.909029,0.069909
0.044446,0.891466,0.080970
0.036657,0.848682,0.120864
0.030332,0.793862,0.184196
0.288682,0.988459,0.089216
0.250354,0.978634,0.087286
0.226454,0.967027,0.143355
0.207947,0.950701,0.208705
0.194518,0.941612,0.226510
0.072722,0.876906,0.182277
0.050950,0.730541,0.284170
0.041800,0.618400,0.342066
0.031186,0.424250,0.435393
0.025599,0.274252,0.522112
0.027779,0.871087,0.206417
0.023087,0.936184,0.126074
0.007102,0.979435,0.056232
0.007102,0.982381,0.052159
0.022870,0.934510,0.129745
1.000000,1.000000,0.000002
0.116743,0.980872,0.039149
0.080635,0.845409,0.164003
0.062635,0.663295,0.314117
0.043037,0.450639,0.536576
0.093438,0.931874,0.084287
0.076162,0.788700,0.196868
0.059379,0.594151,0.345807
0.051785,0.489651,0.448046
0.046114,0.432982,0.503388
1.000000,1.000000,0.000002
0.123393,0.967600,0.053737
0.088514,0.882568,0.129148
0.078282,0.802921,0.214128
0.059634,0.602490,0.339784
0.126852,0.975787,0.076492
0.038640,0.745789,0.303024
0.025943,0.601473,0.511250
0.023009,0.523817,0.565258
0.021903,0.415628,0.611178
0.168612,0.964616,0.085593
0.157420,0.941084,0.162037
0.148047,0.918374,0.227633
0.144132,0.914317,0.238001
0.140168,0.917317,0.276891
0.073148,0.859893,0.061524
0.066011,0.829886,0.079019
0.051982,0.784314,0.123406
